6,0,-149.88485,327.0389035
6,0,-147.78129,332.3765535
6,0,-144.16396,336.2410835
6,0,-138.79664,339.1056235
6,0,-133.13348,339.7773335
6,0,-125.08889,340.2943735
6,0,-109.30063,339.7056235
6,0,-41.30061,339.7056235
6,0,-24.64061,339.6478735
6,0,-16.69121,338.0856235
6,0,-9.30061,334.1766235
6,0,14.37439,312.2109935
6,0,36.69939,288.7056235
6,0,47.41689,277.6749935
6,0,53.59409,273.1939835
6,0,60.69939,270.8796235
6,0,84.68549,269.3598335
6,0,109.12059,269.4658335
6,0,157.69939,270.7055835
6,0,352.69939,270.7055835
6,0,416.69937,270.7055835
6,0,431.87567,271.3364535
6,0,446.69937,269.5725835
6,0,456.14507,264.1350735
6,0,465.60317,255.7777035
6,0,481.16937,237.7055835
6,0,484.47177,231.2680335
6,0,485.74067,224.2617035
6,0,485.69937,209.7055835
6,0,485.69937,151.7055835
6,0,485.69937,-81.2944165
7,0,-375.9645995,102.420185
7,0,-375.9645995,-19.579815
7,0,-376.4340995,-45.122815
7,0,-375.8447895,-57.985635
7,0,-373.6605995,-66.579815
7,0,-354.4408495,-86.782195
7,0,-328.9646005,-111.579815
7,0,-319.8619805,-121.084945
7,0,-308.9646005,-128.010815
7,0,-292.0962205,-129.340065
7,0,-274.9646005,-128.579815
7,0,-203.9646005,-128.579815
7,0,27.0353995,-128.579815
7,0,122.0353995,-128.579815
7,0,144.2565995,-129.731195
7,0,155.7080995,-129.691445
7,0,166.0353995,-127.926805
7,0,176.8715995,-120.445435
7,0,186.0353995,-110.579805
7,0,218.0353995,-78.579805
7,0,226.5066995,-69.630555
7,0,236.0353995,-61.996805
7,0,243.1797995,-59.641815
7,0,251.2053995,-59.030685
7,0,267.0353995,-59.579805
7,0,335.0353995,-59.579805
7,0,354.5553995,-60.102055
7,0,364.0519995,-58.194365
7,0,371.0453995,-52.564805
7,0,374.6346995,-43.267255
7,0,375.6766995,-32.604435
7,0,375.0353995,-11.579805
7,0,376.4340995,16.029815
7,0,375.7398995,30.389865
7,0,371.9453995,42.416195
7,0,364.6621995,49.127715
7,0,354.8166995,50.916135
7,0,334.0353995,50.916135
